id,name
141,"Mighty Swindler Mask"
142,"Precise Country Coat"
143,"Carrion Sneakthief Coat of the Dolyak"
144,"Precise Country Coat"
145,"Precise Swindler Mask"
146,"Precise Country Coat"
147,"Precise Swindler Mask"
148,"Mighty Worn Chain Greaves"
149,"Vital Country Coat"
150,"Vital Country Coat"
151,"Carrion Sneakthief Coat of Hoelbrak"
152,"Precise Worn Chain Greaves"
153,"Vital Swindler Mask"
154,"Vital Country Coat"
155,"Shiro's Coat"
156,"Vital Swindler Mask"
157,"Malign Country Coat"
158,"Precise Worn Chain Greaves"
159,"Malign Swindler Mask"
160,"Malign Swindler Mask"
161,"Malign Country Coat"
162,"Berserker's Sneakthief Sandals of the Dolyak"
163,"Malign Country Coat"
164,"Precise Worn Chain Greaves"
165,"Strong Country Coat"
166,"Strong Swindler Mask"
167,"Ravaging Worn Chain Greaves"
168,"Rampager's Sneakthief Coat of the Pack"
169,"Strong Swindler Mask"
170,"Strong Country Coat"
171,"Berserker's Sneakthief Sandals of Dwayna"
172,"Strong Magician Coat"
173,"Strong Swindler Mask"
174,"Strong Magician Coat"
175,"Ravaging Worn Chain Greaves"
176,"Strong Swindler Mask"
177,"Ravaging Country Coat"
178,"Rampager's Sneakthief Coat of Vampirism"
179,"Ravaging Swindler Mask"
180,"Ravaging Country Coat"
181,"Ravaging Worn Scale Boots"
182,"Ravaging Swindler Mask"
183,"Aidan's Coat"
184,"Ravaging Magician Coat"
185,"Ravaging Swindler Mask"
186,"Ravaging Magician Coat"
187,"Ravaging Worn Scale Boots"
188,"Berserker's Sneakthief Sandals of the Citadel"
189,"Ravaging Swindler Mask"
190,"Honed Country Coat"
191,"Shaman's Sneakthief Coat of the Centaur"
192,"Honed Country Coat"
193,"Ravaging Worn Scale Boots"
194,"Honed Swindler Mask"
195,"Honed Magician Coat"
196,"Shaman's Sneakthief Coat of the Centaur"
197,"Honed Swindler Mask"
198,"Honed Magician Coat"
199,"Ravaging Worn Scale Boots"
200,"Honed Swindler Mask"
201,"Honed Swindler Mask"
202,"Ravaging Country Coat"
203,"Reyna's Coat"
204,"Ravaging Country Coat"
205,"Ravaging Swindler Mask"
206,"Ravaging Worn Scale Boots"
207,"Ravaging Magician Coat"
208,"Nika's Boots"
209,"Ravaging Worn Scale Boots"
210,"Cleric's Sneakthief Coat of the Flame Legion"
211,"Ravaging Magician Coat"
212,"Ravaging Swindler Mask"
213,"Strong Magician Coat"
214,"Ravaging Swindler Mask"
215,"Carrion Reinforced Scale Boots"
216,"Cleric's Sneakthief Coat of Vampirism"
217,"Strong Magician Coat"
218,"Ravaging Swindler Mask"
219,"Strong Magician Coat"
220,"Strong Swindler Mask"
221,"Strong Magician Coat"
222,"Carrion Reinforced Scale Boots"
223,"Zho's Coat"
224,"Strong Swindler Mask"
225,"Ravaging Magician Coat"
226,"Ravaging Magician Coat"
227,"Carrion Sneakthief Sandals of the Traveler"
228,"Strong Swindler Mask"
229,"Ravaging Magician Coat"
230,"Carrion Reinforced Scale Boots"
231,"Strong Swindler Mask"
232,"Ravaging Swindler Mask"
233,"Ravaging Magician Coat"
234,"Honed Magician Coat"
235,"Sneakthief Coat of Balthazar"
236,"Ravaging Swindler Mask"
237,"Carrion Reinforced Scale Boots"
238,"Errol's Coat"
239,"Honed Magician Coat"
240,"Carrion Reinforced Scale Boots"
241,"Ravaging Swindler Mask"
242,"Ravaging Swindler Mask"
243,"Honed Magician Coat"
244,"Honed Magician Coat"
245,"Carrion Sneakthief Sandals of the Traveler"
246,"Honed Swindler Mask"
247,"Ravaging Magician Coat"
248,"Berserker's Sneakthief Coat of Balthazar"
249,"Ravaging Magician Coat"
250,"Honed Swindler Mask"
251,"Vatlaaw's Coat"
252,"Vital Worn Chain Greaves"
253,"Ravaging Magician Coat"
254,"Honed Swindler Mask"
255,"Carrion Sneakthief Sandals of the Pack"
256,"Vital Worn Chain Greaves"
257,"Ravaging Magician Coat"
258,"Honed Swindler Mask"
259,"Berserker's Cabalist Coat"
260,"Mighty Studded Coat"
261,"Berserker's Cabalist Coat"
262,"Ravaging Swindler Mask"
263,"Mighty Studded Coat"
264,"Vital Worn Chain Greaves"
265,"Berserker's Cabalist Coat"
266,"Ravaging Swindler Mask"
267,"Ravaging Swindler Mask"
268,"Berserker's Cabalist Coat"
269,"Berserker's Cabalist Coat"
270,"Mighty Studded Coat"
271,"Ravaging Swindler Mask"
272,"Honed Worn Chain Greaves"
273,"Carrion Cabalist Coat"
274,"Shiro's Greaves"
275,"Honed Worn Chain Greaves"
276,"Berserker's Privateer Hat"
277,"Carrion Cabalist Coat"
278,"Berserker's Privateer Hat"
279,"Carrion Cabalist Coat"
280,"Precise Studded Coat"
281,"Carrion Cabalist Coat"
282,"Berserker's Privateer Hat"
283,"Honed Worn Scale Boots"
284,"Berserker's Privateer Hat"
285,"Carrion Cabalist Coat"
286,"Precise Studded Coat"
287,"Rampager's Cabalist Coat"
288,"Honed Worn Scale Boots"
289,"Berserker's Privateer Hat"
290,"Rampager's Cabalist Coat"
291,"Carrion Privateer Hat"
292,"Honed Worn Scale Boots"
293,"Precise Studded Coat"
294,"Carrion Privateer Hat"
295,"Rampager's Cabalist Coat"
296,"Honed Worn Scale Boots"
297,"Rampager's Sneakthief Sandals of the Centaur"
298,"Rampager's Cabalist Coat"
299,"Carrion Privateer Hat"
300,"Vital Studded Coat"
301,"Rampager's Cabalist Coat"
302,"Honed Worn Scale Boots"
303,"Carrion Privateer Hat"
304,"Vital Studded Coat"
305,"Shaman's Cabalist Coat"
306,"Shaman's Cabalist Coat"
307,"Carrion Privateer Hat"
308,"Honed Worn Scale Boots"
309,"Rampager's Privateer Hat"
310,"Vital Studded Coat"
311,"Shaman's Cabalist Coat"
312,"Rampager's Privateer Hat"
313,"Shaman's Cabalist Coat"
314,"Rampager's Reinforced Scale Boots"
315,"Rampager's Privateer Hat"
316,"Rampager's Sneakthief Sandals of Vampirism"
317,"Shaman's Cabalist Coat"
318,"Malign Studded Coat"
319,"Rampager's Privateer Hat"
320,"Rampager's Reinforced Scale Boots"
321,"Rampager's Privateer Hat"
322,"Shaman's Privateer Hat"
323,"Aidan's Boots"
324,"Malign Studded Coat"
325,"Rampager's Reinforced Scale Boots"
326,"Shaman's Privateer Hat"
327,"Shaman's Privateer Hat"
328,"Rampager's Reinforced Scale Boots"
329,"Shaman's Privateer Hat"
330,"Malign Studded Coat"
331,"Shaman's Privateer Hat"
332,"Rampager's Reinforced Scale Boots"
333,"Strong Studded Coat"
334,"Shaman's Sneakthief Sandals of the Traveler"
335,"Mighty Worn Chain Greaves"
336,"Shaman's Sneakthief Sandals of the Flock"
337,"Strong Studded Coat"
338,"Malign Worn Chain Greaves"
339,"Strong Swindler Coat"
340,"Malign Worn Chain Greaves"
341,"Malign Worn Chain Greaves"
342,"Reyna's Boots"
343,"Strong Swindler Coat"
344,"Ravaging Worn Chain Greaves"
345,"Ravaging Studded Coat"
346,"Ravaging Worn Chain Greaves"
347,"Ravaging Worn Scale Boots"
348,"Ravaging Studded Coat"
349,"Cleric's Sneakthief Sandals of the Traveler"
350,"Ravaging Worn Scale Boots"
351,"Ravaging Swindler Coat"
352,"Ravaging Worn Scale Boots"
353,"Ravaging Swindler Coat"
354,"Mighty Magician Coat of the Grove"
355,"Cleric's Sneakthief Sandals of the Dolyak"
356,"Ravaging Worn Scale Boots"
357,"Mighty Magician Coat of Vampirism"
358,"Honed Studded Coat"
359,"Strong Magician Coat of the Afflicted"
360,"Strong Magician Coat of the Flame Legion"
361,"Honed Studded Coat"
362,"Strong Magician Coat of the Flock"
363,"Ravaging Worn Scale Boots"
364,"Ravaging Worn Scale Boots"
365,"Zho's Boots"
366,"Ravaging Magician Coat of the Lich"
367,"Ravaging Magician Coat of Melandru"
368,"Strong Cabalist Coat of the Lich"
369,"Shaman's Reinforced Scale Boots"
370,"Honed Swindler Coat"
371,"Strong Cabalist Coat of the Traveler"
372,"Honed Swindler Coat"
373,"Strong Cabalist Coat of the Lich"
374,"Shaman's Reinforced Scale Boots"
375,"Sneakthief Sandals of Infiltration"
376,"Ravaging Magician Coat of Vampirism"
377,"Ravaging Studded Coat"
378,"Ravaging Cabalist Coat of the Dolyak"
379,"Shaman's Reinforced Scale Boots"
380,"Ravaging Cabalist Coat of Strength"
381,"Shaman's Reinforced Scale Boots"
382,"Errol's Boots"
383,"Ravaging Cabalist Coat of the Grove"
384,"Honed Cabalist Coat of the Eagle"
385,"Ravaging Studded Coat"
386,"Mighty Swindler Mask of the Eagle"
387,"Honed Cabalist Coat of Strength"
388,"Mighty Swindler Mask of Dwayna"
389,"Honed Cabalist Coat of the Flock"
390,"Shaman's Reinforced Scale Boots"
391,"Ravaging Swindler Coat"
392,"Strong Swindler Mask of Hoelbrak"
393,"Honed Cabalist Coat of Rage"
394,"Ravaging Swindler Coat"
395,"Mighty Worn Scale Boots of Vampirism"
396,"Ravaging Cabalist Coat of Mercy"
397,"Strong Swindler Mask of Infiltration"
398,"Berserker's Sneakthief Sandals of the Grove"
399,"Ravaging Cabalist Coat of the Citadel"
400,"Strong Swindler Mask of Rata Sum"
401,"Mighty Worn Scale Boots of Scavenging"
402,"Ravaging Swindler Mask of Grenth"
403,"Berserker's Cabalist Coat of the Lich"
404,"Berserker's Cabalist Coat of the Traveler"
405,"Strong Swindler Coat"
406,"Strong Worn Scale Boots of the Grove"
407,"Ravaging Swindler Mask of Rage"
408,"Strong Privateer Hat of Grenth"
409,"Berserker's Cabalist Coat of Lyssa"
410,"Strong Swindler Coat"
411,"Berserker's Cabalist Coat of Infiltration"
412,"Vatlaaw's Boots"
413,"Carrion Cabalist Coat of the Pack"
414,"Strong Privateer Hat of Mercy"
415,"Strong Worn Scale Boots of Hoelbrak"
416,"Strong Privateer Hat of the Dolyak"
417,"Strong Worn Scale Boots of Infiltration"
418,"Carrion Cabalist Coat of Infiltration"
419,"Strong Swindler Coat"
420,"Ravaging Swindler Mask of the Lich"
421,"Carrion Cabalist Coat of Hoelbrak"
422,"Strong Reinforced Scale Boots of the Pack"
423,"Mighty Studded Boots"
424,"Carrion Cabalist Coat of Lyssa"
425,"Carrion Cabalist Coat of the Dolyak"
426,"Ravaging Privateer Hat of the Dolyak"
427,"Ravaging Privateer Hat of the Flame Legion"
428,"Rampager's Cabalist Coat of Infiltration"
429,"Strong Swindler Coat"
430,"Strong Reinforced Scale Boots of the Pack"
431,"Ravaging Privateer Hat of the Traveler"
432,"Rampager's Cabalist Coat of the Lich"
433,"Rampager's Cabalist Coat of Dwayna"
434,"Ravaging Swindler Coat"
435,"Honed Privateer Hat of the Grove"
436,"Strong Reinforced Scale Boots of the Flame Legion"
437,"Honed Privateer Hat of Scavenging"
438,"Rampager's Cabalist Coat of Dwayna"
439,"Honed Privateer Hat of the Citadel"
440,"Berserker's Reinforced Scale Boots of the Centaur"
441,"Ravaging Swindler Coat"
442,"Shaman's Cabalist Coat of Strength"
443,"Shaman's Cabalist Coat of the Eagle"
444,"Honed Privateer Hat of Balthazar"
445,"Berserker's Reinforced Scale Boots of Grenth"
446,"Ravaging Swindler Coat"
447,"Ravaging Privateer Hat of Rata Sum"
448,"Shaman's Cabalist Coat of the Flock"
449,"Shaman's Cabalist Coat of Balthazar"
450,"Mighty Studded Boots"
451,"Ravaging Privateer Hat of the Flame Legion"
452,"Cleric's Cabalist Coat of the Afflicted"
453,"Ravaging Swindler Coat"
454,"Cleric's Cabalist Coat of Hoelbrak"
455,"Berserker's Privateer Hat of the Afflicted"
456,"Berserker's Reinforced Scale Boots of the Pack"
457,"Mighty Studded Boots"
458,"Cleric's Cabalist Coat of Dwayna"
459,"Cleric's Cabalist Coat of the Pack"
460,"Honed Swindler Coat"
461,"Carrion Reinforced Scale Boots of the Eagle"
462,"Berserker's Privateer Hat of the Afflicted"
463,"Berserker's Privateer Hat of Balthazar"
464,"Honed Swindler Coat"
465,"Berserker's Reinforced Scale Boots of Vampirism"
466,"Berserker's Privateer Hat of Rata Sum"
467,"Ravaging Worn Scale Boots of the Dolyak"
468,"Carrion Privateer Hat of the Citadel"
469,"Strong Cabalist Coat of the Flame Legion"
470,"Precise Studded Boots"
471,"Strong Cabalist Coat of the Afflicted"
472,"Carrion Privateer Hat of Divinity"
473,"Honed Swindler Coat"
474,"Strong Cabalist Coat of Infiltration"
475,"Ravaging Worn Scale Boots of Infiltration"
476,"Carrion Privateer Hat of Strength"
477,"Carrion Privateer Hat of Dwayna"
478,"Ravaging Cabalist Coat of the Centaur"
479,"Ravaging Cabalist Coat of Infiltration"
480,"Strong Conjurer Chest of the Flock"
481,"Carrion Privateer Hat of Melandru"
482,"Ravaging Worn Scale Boots of Rage"
483,"Honed Swindler Coat"
484,"Ravaging Swindler Coat"
485,"Ravaging Reinforced Scale Boots of the Eagle"
486,"Rampager's Privateer Hat of Vampirism"
487,"Berserker's Conjurer Chest of Rage"
488,"Rampager's Privateer Hat of Balthazar"
489,"Berserker's Conjurer Chest of the Centaur"
490,"Berserker's Conjurer Chest of Strength"
491,"Precise Studded Boots"
492,"Ravaging Reinforced Scale Boots of Hoelbrak"
493,"Rampager's Privateer Hat of the Centaur"
494,"Ravaging Swindler Coat"
495,"Ravaging Conjurer Chest of Rata Sum"
496,"Carrion Reinforced Scale Boots of Strength"
497,"Rampager's Privateer Hat of the Pack"
498,"Carrion Conjurer Chest of the Flame Legion"
499,"Shaman's Privateer Hat of the Citadel"
500,"Carrion Conjurer Chest of Dwayna"
501,"Ravaging Swindler Coat"
502,"Carrion Conjurer Chest of Vampirism"
503,"Precise Studded Boots"
504,"Carrion Reinforced Scale Boots of Rage"
505,"Carrion Conjurer Chest of Lyssa"
506,"Shaman's Privateer Hat of Divinity"
507,"Shaman's Privateer Hat of Divinity"
508,"Honed Conjurer Chest of Balthazar"
509,"Ravaging Swindler Coat"
510,"Ravaging Reinforced Scale Boots of Mercy"
511,"Shaman's Privateer Hat of the Flame Legion"
512,"Rampager's Conjurer Chest of the Flame Legion"
513,"Vital Studded Boots"
514,"Rampager's Conjurer Chest of Infiltration"
515,"Carrion Reinforced Scale Boots of Dwayna"
516,"Cleric's Privateer Hat of the Citadel"
517,"Berserker's Privateer Coat"
518,"Rampager's Conjurer Chest of Lyssa"
519,"Rampager's Conjurer Chest of Infiltration"
520,"Cleric's Privateer Hat of Rata Sum"
521,"Carrion Reinforced Scale Boots of Lyssa"
522,"Berserker's Privateer Coat"
523,"Shaman's Conjurer Chest of the Grove"
524,"Cleric's Privateer Hat of the Citadel"
525,"Cleric's Privateer Hat of the Lich"
526,"Shaman's Conjurer Chest of the Eagle"
527,"Honed Reinforced Scale Boots of Hoelbrak"
528,"Berserker's Privateer Coat"
529,"Shaman's Conjurer Chest of Divinity"
530,"Cleric's Conjurer Chest of the Eagle"
531,"Cleric's Conjurer Chest of Scavenging"
532,"Vital Studded Boots"
533,"Strong Privateer Hat of Infiltration"
534,"Honed Reinforced Scale Boots of Melandru"
535,"Strong Privateer Hat of the Lich"
536,"Honed Reinforced Scale Boots of the Flame Legion"
537,"Berserker's Privateer Coat"
538,"Cleric's Conjurer Chest of the Traveler"
539,"Conjurer Chest of Rage"
540,"Strong Privateer Hat of Rage"
541,"Berserker's Privateer Coat"
542,"Conjurer Chest of the Flame Legion"
543,"Honed Reinforced Scale Boots of Scavenging"
544,"Vital Studded Boots"
545,"Conjurer Chest of Rata Sum"
546,"Ravaging Privateer Hat of Divinity"
547,"Ravaging Privateer Hat of the Afflicted"
548,"Rampager's Reinforced Scale Boots of the Grove"
549,"Carrion Privateer Coat"
550,"Strong Marauder Mask of Grenth"
551,"Mighty Country Boots"
552,"Berserker's Marauder Mask of Melandru"
553,"Rampager's Reinforced Scale Boots of the Afflicted"
554,"Malign Studded Boots"
555,"Mighty Country Boots"
556,"Carrion Privateer Coat"
557,"Berserker's Marauder Mask of the Grove"
558,"Berserker's Marauder Mask of Dwayna"
559,"Rampager's Reinforced Scale Boots of Rage"
560,"Ravaging Marauder Mask of Infiltration"
561,"Rampager's Reinforced Scale Boots of Melandru"
562,"Carrion Privateer Coat"
563,"Malign Studded Boots"
564,"Carrion Marauder Mask of Rage"
565,"Berserker's Seer Boots of the Flock"
566,"Carrion Marauder Mask of Divinity"
567,"Carrion Privateer Coat"
568,"Ravaging Reinforced Scale Boots of the Lich"
569,"Berserker's Seer Boots of the Citadel"
570,"Carrion Privateer Coat"
571,"Berserker's Seer Boots of the Dolyak"
572,"Carrion Marauder Mask of the Flock"
573,"Ravaging Reinforced Scale Boots of Dwayna"
574,"Carrion Marauder Mask of the Grove"
575,"Rampager's Privateer Coat"
576,"Zhed's Boots"
577,"Honed Marauder Mask of Scavenging"
578,"Carrion Seer Boots of Dwayna"
579,"Rampager's Marauder Mask of Infiltration"
580,"Shaman's Reinforced Scale Boots of Rata Sum"
581,"Malign Studded Boots"
582,"Shaman's Reinforced Scale Boots of Lyssa"
583,"Rampager's Marauder Mask of Infiltration"
584,"Carrion Seer Boots of Infiltration"
585,"Carrion Seer Boots of Balthazar"
586,"Rampager's Marauder Mask of Balthazar"
587,"Ogden's Boots"
588,"Rampager's Privateer Coat"
589,"Rampager's Privateer Coat"
590,"Shaman's Reinforced Scale Boots of Infiltration"
591,"Rampager's Marauder Mask of Rata Sum"
592,"Shaman's Reinforced Scale Boots of Mercy"
593,"Strong Studded Boots"
594,"Rampager's Seer Boots of Melandru"
595,"Shaman's Marauder Mask of Lyssa"
596,"Rampager's Seer Boots of Rage"
597,"Shaman's Marauder Mask of Scavenging"
598,"Norgu's Boots"
599,"Strong Studded Boots"
600,"Shaman's Seer Boots of the Flame Legion"
601,"Rampager's Privateer Coat"
602,"Shaman's Marauder Mask of Hoelbrak"
603,"Cleric's Reinforced Scale Boots of Dwayna"
604,"Shaman's Seer Boots of the Dolyak"
605,"Cleric's Marauder Mask of Rage"
606,"Cleric's Reinforced Scale Boots of the Pack"
607,"Cleric's Marauder Mask of the Traveler"
608,"Tahlkora's Boots"
609,"Rampager's Privateer Coat"
610,"Cleric's Marauder Mask of Vampirism"
611,"Cleric's Reinforced Scale Boots of the Dolyak"
612,"Shaman's Privateer Coat"
613,"Cleric's Seer Boots of Scavenging"
614,"Marauder Mask of Divinity"
615,"Cleric's Seer Boots of the Lich"
616,"Mhenlo's Boots"
617,"Marauder Mask of the Eagle"
618,"Seer Boots of the Afflicted"
619,"Shaman's Privateer Coat"
620,"Strong Swindler Boots"
621,"Cleric's Reinforced Scale Boots of Scavenging"
622,"Marauder Mask of the Afflicted"
623,"Jatoro's Boots"
624,"Strong Swindler Boots"
625,"Strong Banded Greaves of the Dolyak"
626,"Berserker's Seer Boots of the Flame Legion"
627,"Berserker's Banded Greaves of the Lich"
628,"Shaman's Privateer Coat"
629,"Khilbron's Boots"
630,"Shaman's Privateer Coat"
631,"Mighty Country Boots"
632,"Berserker's Banded Greaves of Hoelbrak"
633,"Mighty Country Boots"
634,"Mighty Country Boots"
635,"Berserker's Sneakthief Shoulderguards of the Citadel"
636,"Precise Country Boots"
637,"Shaman's Privateer Coat"
638,"Precise Country Boots"
639,"Berserker's Sneakthief Shoulderguards of Balthazar"
640,"Berserker's Banded Greaves of the Eagle"
641,"Berserker's Sneakthief Shoulderguards of Grenth"
642,"Precise Country Boots"
643,"Vital Country Boots"
644,"Ravaging Studded Boots"
645,"Strong Reinforced Scale Boots of the Citadel"
646,"Nika's Pauldrons"
647,"Vital Country Boots"
648,"Ravaging Swindler Boots"
649,"Strong Reinforced Scale Boots of the Dolyak"
650,"Vital Country Boots"
651,"Carrion Sneakthief Shoulderguards of the Flame Legion"
652,"Strong Reinforced Scale Boots of the Eagle"
653,"Mighty Studded Gloves"
654,"Malign Country Boots"
655,"Carrion Sneakthief Shoulderguards of the Flock"
656,"Malign Country Boots"
657,"Carrion Sneakthief Shoulderguards of the Flock"
658,"Malign Country Boots"
659,"Shiro's Pauldrons"
660,"Strong Country Boots"
661,"Mighty Studded Gloves"
662,"Strong Country Boots"
663,"Strong Magician Boots"
664,"Ravaging Swindler Boots"
665,"Strong Magician Boots"
666,"Ravaging Reinforced Scale Boots of Rage"
667,"Rampager's Sneakthief Shoulderguards of the Centaur"
668,"Ravaging Country Boots"
669,"Rampager's Sneakthief Shoulderguards of Strength"
670,"Ravaging Country Boots"
671,"Ravaging Swindler Boots"
672,"Ravaging Reinforced Scale Boots of Vampirism"
673,"Aidan's Pauldrons"
674,"Ravaging Magician Boots"
675,"Ravaging Banded Greaves of Balthazar"
676,"Shaman's Sneakthief Shoulderguards of the Flock"
677,"Ravaging Magician Boots"
678,"Honed Country Boots"
679,"Shaman's Sneakthief Shoulderguards of Divinity"
680,"Reyna's Pauldrons"
681,"Honed Country Boots"
682,"Cleric's Sneakthief Shoulderguards of Lyssa"
683,"Honed Magician Boots"
684,"Carrion Banded Greaves of the Traveler"
685,"Carrion Banded Greaves of the Flock"
686,"Honed Studded Boots"
687,"Cleric's Sneakthief Shoulderguards of Mercy"
688,"Honed Magician Boots"
689,"Ravaging Country Boots"
690,"Ravaging Country Boots"
691,"Zho's Pauldrons"
692,"Berserker's Sneakthief Gloves of the Grove"
693,"Carrion Banded Greaves of Strength"
694,"Ravaging Magician Boots"
696,"Berserker's Sneakthief Gloves of Vampirism"
697,"Ravaging Magician Boots"
698,"Carrion Banded Greaves of the Flame Legion"
699,"Errol's Pauldrons"
700,"Berserker's Sneakthief Shoulderguards of Dwayna"
701,"Strong Magician Boots"
702,"Honed Banded Greaves of Divinity"
703,"Vatlaaw's Pauldrons"
704,"Strong Magician Boots"
705,"Berserker's Sneakthief Gloves of Lyssa"
706,"Mighty Swindler Pauldrons"
707,"Strong Magician Boots"
708,"Honed Studded Boots"
709,"Strong Magician Boots"
710,"Rampager's Banded Greaves of the Pack"
711,"Mighty Swindler Pauldrons"
712,"Ravaging Magician Boots"
713,"Honed Swindler Boots"
714,"Nika's Gloves"
715,"Ravaging Magician Boots"
716,"Rampager's Banded Greaves of Hoelbrak"
717,"Precise Swindler Pauldrons"
718,"Ravaging Magician Boots"
719,"Precise Swindler Pauldrons"
720,"Ravaging Magician Boots"
721,"Vital Swindler Pauldrons"
722,"Honed Magician Boots"
723,"Rampager's Banded Greaves of Lyssa"
724,"Vital Swindler Pauldrons"
725,"Honed Magician Boots"
726,"Malign Swindler Pauldrons"
727,"Rampager's Banded Greaves of Balthazar"
728,"Carrion Sneakthief Gloves of the Lich"
729,"Honed Magician Boots"
730,"Shaman's Banded Greaves of the Eagle"
731,"Malign Swindler Pauldrons"
732,"Honed Magician Boots"
733,"Carrion Sneakthief Gloves of Melandru"
734,"Strong Swindler Pauldrons"
735,"Ravaging Magician Boots"
736,"Honed Swindler Boots"
737,"Ravaging Magician Boots"
738,"Strong Swindler Pauldrons"
739,"Shaman's Banded Greaves of Mercy"
740,"Ravaging Magician Boots"
741,"Carrion Sneakthief Gloves of Hoelbrak"
742,"Strong Swindler Pauldrons"
743,"Ravaging Magician Boots"
744,"Ravaging Studded Boots"
745,"Shaman's Banded Greaves of the Eagle"
746,"Strong Swindler Pauldrons"
747,"Berserker's Cabalist Boots"
748,"Berserker's Cabalist Boots"
749,"Shiro's Gloves"
750,"Ravaging Swindler Pauldrons"
751,"Cleric's Banded Greaves of Rata Sum"
752,"Berserker's Cabalist Boots"
753,"Ravaging Studded Boots"
754,"Berserker's Cabalist Boots"
755,"Ravaging Swindler Pauldrons"
756,"Ravaging Swindler Pauldrons"
757,"Berserker's Cabalist Boots"
758,"Cleric's Banded Greaves of Lyssa"
759,"Carrion Cabalist Boots"
760,"Ravaging Swindler Pauldrons"
761,"Cleric's Banded Greaves of the Pack"
762,"Carrion Cabalist Boots"
763,"Rampager's Sneakthief Gloves of Lyssa"
764,"Carrion Cabalist Boots"
765,"Honed Swindler Pauldrons"
766,"Honed Swindler Pauldrons"
768,"Carrion Cabalist Boots"
769,"Rampager's Sneakthief Gloves of Scavenging"
770,"Carrion Cabalist Boots"
771,"Honed Swindler Pauldrons"
772,"Banded Greaves of the Citadel"
773,"Honed Swindler Pauldrons"
774,"Rampager's Cabalist Boots"
775,"Aidan's Gloves"
776,"Ravaging Swindler Boots"
777,"Banded Greaves of the Afflicted"
778,"Ravaging Swindler Pauldrons"
779,"Rampager's Cabalist Boots"
780,"Rampager's Cabalist Boots"
781,"Ravaging Swindler Pauldrons"
782,"Rampager's Cabalist Boots"
783,"Ravaging Swindler Boots"
784,"Ravaging Swindler Pauldrons"
785,"Shaman's Sneakthief Gloves of the Pack"
786,"Rampager's Cabalist Boots"
